"play ID","game ID","game name",userid,date,quantity,location,length,incomplete,nowinstats,comments,"player 1 username","player 1 name","player 1 startposition","player 1 color","player 1 score","player 1 new","player 1 rating","player 1 win","player 2 username","player 2 name","player 2 startposition","player 2 color","player 2 score","player 2 new","player 2 rating","player 2 win","player 3 username","player 3 name","player 3 startposition","player 3 color","player 3 score","player 3 new","player 3 rating","player 3 win","player 4 username","player 4 name","player 4 startposition","player 4 color","player 4 score","player 4 new","player 4 rating","player 4 win","player 5 username","player 5 name","player 5 startposition","player 5 color","player 5 score","player 5 new","player 5 rating","player 5 win","player 6 username","player 6 name","player 6 startposition","player 6 color","player 6 score","player 6 new","player 6 rating","player 6 win","player 7 username","player 7 name","player 7 startposition","player 7 color","player 7 score","player 7 new","player 7 rating","player 7 win","player 8 username","player 8 name","player 8 startposition","player 8 color","player 8 score","player 8 new","player 8 rating","player 8 win"
14837846,146652,"Legendary Encounters: An Alien Deck Building Game",,2015-05-17,,"Petřiny",80,,,"Fourth movie and fourth scenario. Kicked its butt. But events blocked all HQ spaces and we killed more characters than was in the play. Still managed to do 13 damage to the newborn. Amazing finnish.",,"Bětka",2,,,,,1,Tatsukochi,hejtmy,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14871714,143884,"Machi Koro",,2015-05-13,,Kavárna,40,,,,,Vašek,2,,,1,,1,Tatsukochi,hejtmy,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14873395,158899,"Colt Express",,2015-05-22,,"Petřiny",90,,,,,"Bětka",2,,1250,1,,,Tatsukochi,hejtmy,1,,450,1,,,,Ester,4,,1100,1,,,,Jana,5,,1750,1,,,,Echy,3,,2550,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
14882348,147151,Concept,,2015-05-22,,"Petřiny",40,,,,,"Bětka",2,,,,,,Tatsukochi,hejtmy,1,,,,,,,Jana,4,,,,,,,Ester,5,,,,,,,Echy,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14885476,120677,"Terra Mystica",,2015-05-24,,"Petřiny",120,,,,,"Bětka",2,"Čarodějnice",113,1,,,Tatsukochi,hejtmy,1,Nomádi,115,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14885487,154203,"Imperial Settlers",,2015-05-24,,"Petřiny",,,,,,"Bětka",2,Japanese,68,,,1,Tatsukochi,hejtmy,1,Egyptians,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14896686,120677,"Terra Mystica",,2015-05-24,,"Petřiny",120,,,,,"Bětka",2,"Fakíři",87,,,,Tatsukochi,hejtmy,1,Trpaslíci,101,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14949023,154203,"Imperial Settlers",,2015-05-29,,"Petřiny",80,,1,,,"Bětka",2,Egyptians,60,,,1,Tatsukochi,hejtmy,1,Romans,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15012404,120677,"Terra Mystica",,2015-06-06,,"Petřiny",70,,,,,"Bětka",2,Rybáci,99,,,,Tatsukochi,hejtmy,1,"Obři",116,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15015497,146652,"Legendary Encounters: An Alien Deck Building Game",,2015-06-07,,"Petřiny",30,,,"Lost again. Hate second scenario! Overwhelmed by aliens. Dead in ten turns.",,"Bětka",2,,,,,,Tatsukochi,hejtmy,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15015528,146652,"Legendary Encounters: An Alien Deck Building Game",,2015-06-07,,"Petřiny",60,,,"Finally won the second scenario. I died five in the end but Bětka won! Killed the Queen.",,"Bětka",2,,,,,,Tatsukochi,hejtmy,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15015555,122522,"Smash Up",,2015-06-07,,"Petřiny",40,,,,,"Bětka",2,,15,,,1,Tatsukochi,hejtmy,1,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15015896,122522,"Smash Up",,2015-06-07,,"Petřiny",30,,,,,"Bětka",2,,14,,,,Tatsukochi,hejtmy,1,,16,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15028531,124742,"Android: Netrunner",,2015-06-08,,"Petřiny",60,,,"Very long game. Very close in the end as well.",,"Bětka",2,,6,,,,Tatsukochi,hejtmy,1,,8,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15037715,124742,"Android: Netrunner",,2015-06-08,,"Petřiny",30,,,"Flatlined in the mid game. Stupid mistake",,"Bětka",2,,1,,,1,Tatsukochi,hejtmy,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15038126,124742,"Android: Netrunner",,2015-06-09,,"Petřiny",45,,,"Noise again sucked the Corp dry of cards. Probably business cards.",,"Bětka",2,,4,,,,Tatsukochi,hejtmy,1,,6,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15103669,154203,"Imperial Settlers",,2015-06-16,,,,,,,,"Ondra Nov�k",2,Barbarians,57,1,,,Tatsukochi,hejtmy,1,Egyptians,87,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15105911,146652,"Legendary Encounters: An Alien Deck Building Game",,2015-06-17,,"Petřiny",90,,,"Won the first scenario.",,Echy,2,,,,,,Tatsukochi,hejtmy,1,,,,,,,"Ondra Novák",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15105918,113294,"Escape: The Curse of the Temple",,2015-06-17,,"Petřiny",10,,,"Won easily",,Echy,2,,,,,,Tatsukochi,hejtmy,1,,,,,,,"Ondra Novák",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15105921,113294,"Escape: The Curse of the Temple",,2015-06-17,,"Petřiny",10,,,"Won with small difficulties",,Echy,2,,,,,,Tatsukochi,hejtmy,1,,,,,,,"Ondra Novák",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15105929,10630,"Memoir '44",,2015-06-17,,"Petřiny",30,,,"Axis won! One mistake is deadly in memoir.",,Echy,2,,2,,,,Tatsukochi,hejtmy,1,,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15109114,91312,"Discworld: Ankh-Morpork",,2015-06-16,,,45,,,,,"Ondra Nov�k",2,,,,,1,Tatsukochi,hejtmy,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15112058,10630,"Memoir '44",,2015-06-17,,"Petřiny",30,,,,,Bertík,2,,,,,,Tatsukochi,hejtmy,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15112063,10630,"Memoir '44",,2015-06-17,,"Petřiny",60,,,"Allies bombardment won me know he game. You can't let the Allies bombard!",,Bertík,2,,2,,,,Tatsukochi,hejtmy,1,,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15186171,164153,"Star Wars: Imperial Assault",,2015-06-26,,"Petřiny",80,,,,,"Bětka",2,,,,,,Tatsukochi,hejtmy,1,,,,,,,Bertík,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15186174,113294,"Escape: The Curse of the Temple",,2015-06-26,,"Petřiny",10,,,,,"Bětka",2,,,,,,Tatsukochi,hejtmy,1,,,,,,,Bertík,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15186175,113294,"Escape: The Curse of the Temple",,2015-06-26,,"Petřiny",10,,,,,"Bětka",2,,,,,,Tatsukochi,hejtmy,1,,,,,,,Bertík,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15198489,175155,"Forbidden Stars",,2015-06-28,,"Petřiny",360,,,,,"Bětka",2,"Space marines",,1,,,Tatsukochi,hejtmy,1,"Chaos marines",,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15222494,30549,Pandemic,,2015-06-29,,,120,,,,Tatsukochi,hejtmy,,,,,,1,,"Ondra Novák",,,,1,,1,,"Filip Děchtěrenko",,,,1,,1,,Monika,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15222549,113294,"Escape: The Curse of the Temple",,2015-06-30,,,10,,,,,"Ondra Novák",2,,,,,,,Monika,4,,,,,,Tatsukochi,hejtmy,1,,,,,,,"Filip Děchtěrenko",3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15222561,120677,"Terra Mystica",,2015-06-30,,"Petřiny",180,,,,,"Ondra Novák",2,,98,1,,,Tatsukochi,hejtmy,1,,113,,,1,,Monika,3,,90,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15250833,30549,Pandemic,,2015-07-03,,"Petřiny",60,,,"Lost after Teheran and Taipei brought six outbreaks in one turn",Tatsukochi,hejtmy,,,,,,,,"Bětka",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15374466,30549,Pandemic,,2015-07-17,,"Petřiny",45,,,"Medic and scientist for the win!",Tatsukochi,hejtmy,,,,,,1,,"Bětka",,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15374481,30549,Pandemic,,2015-07-17,,"Petřiny",45,,,"Researcher and scientist effectively discovered two cures when the world outbreaked to the hell.",,"Bětka",2,,,,,,Tatsukochi,hejtmy,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15382281,30549,Pandemic,,2015-07-18,,"Petřiny",90,,,"Epic win in the last round!",,Echy,,,,,,1,Tatsukochi,hejtmy,,,,,,1,,"Bětka",,,,,,1,,Ester,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15382842,68448,"7 Wonders",,2015-07-18,,"Petřiny",30,,,,,"Bětka",2,,53,,,,Tatsukochi,hejtmy,1,,57,,,,,Ester,4,,52,1,,,,Echy,3,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15382849,68448,"7 Wonders",,2015-07-18,,"Petřiny",30,,,,,"Bětka",2,,37,,,,,Ester,4,,59,,,,Tatsukochi,hejtmy,1,,54,,,,,Echy,3,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15382853,113294,"Escape: The Curse of the Temple",,2015-07-18,,"Petřiny",10,,,,,"Bětka",2,,,,,,,Ester,4,,,,,,Tatsukochi,hejtmy,1,,,,,,,Echy,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15382856,113294,"Escape: The Curse of the Temple",,2015-07-18,,"Petřiny",10,,,,,"Bětka",2,,,,,,,Ester,4,,,,,,Tatsukochi,hejtmy,1,,,,,,,Echy,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15392588,73761,K2,,2015-07-19,,Nižbor,40,,,,,Martin,2,,15,,,1,Tatsukochi,hejtmy,1,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15393585,70919,Takenoko,,2015-07-19,,Nižbor,20,,,,,Martin,2,,34,,,,Tatsukochi,hejtmy,1,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15393794,70919,Takenoko,,2015-07-19,,Nižbor,40,,,,,Martin,2,,42,,,,Tatsukochi,hejtmy,1,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15405468,73761,K2,,2015-07-19,,Nižbor,90,,,"I died!",,Martin,2,,13,,,,Tatsukochi,hejtmy,1,,10,,,,,Táta,4,,16,1,,1,,Máma,3,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15432694,37111,"Battlestar Galactica",,2015-07-23,,"Petřiny",300,,,,,"Bětka",2,Human,,1,,,Tatsukochi,hejtmy,1,Human,,1,,,,"Ondra Novák",4,Cylon,,1,,1,,"Šeby",6,Human,,1,,,,"Filip Děchtěrenko",5,,,1,,1,,Monika,3,Cylon,,1,,1,,,,,,,,,,,,,,,,
15432697,113294,"Escape: The Curse of the Temple",,2015-07-23,,"Petřiny",10,,,,,"Bětka",2,,,,,,,"Šeby",4,,,,,,Tatsukochi,hejtmy,1,,,,,,,"Filip Děchtěrenko",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15455549,120677,"Terra Mystica",,2015-07-25,,"Petřiny",120,,,,,"Bětka",2,,135,,,,,Salar,4,,134,,,,Tatsukochi,hejtmy,1,,78,,,,,Yena,3,,73,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15524302,143884,"Machi Koro",,2015-08-01,,"Petřiny",15,,,,,"Bětka",2,,,,,,Tatsukochi,hejtmy,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15524305,143884,"Machi Koro",,2015-08-01,,"Petřiny",,,,,,"Bětka",2,,,,,1,Tatsukochi,hejtmy,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15524786,63888,Innovation,,2015-08-01,,"Petřiny",45,,,,,"Bětka",2,,4,,,,Tatsukochi,hejtmy,1,,6,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15525232,28143,"Race for the Galaxy",,2015-08-02,,"Petřiny",30,,,,,"Bětka",2,,16,,,,Tatsukochi,hejtmy,1,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15526275,84876,"The Castles of Burgundy",,2015-08-02,,"Petřiny",45,,,,,"Bětka",2,,145,,,,Tatsukochi,hejtmy,1,,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15527288,146652,"Legendary Encounters: An Alien Deck Building Game",,2015-08-02,,"Petřiny",10,,,"Lost the game after six turns.",,"Bětka",2,,,,,,Tatsukochi,hejtmy,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15527296,146652,"Legendary Encounters: An Alien Deck Building Game",,2015-08-02,,"Petřiny",60,,,"Won the second time though! Killed everyone. Death! Aliens! Burning flesh",,"Bětka",2,,,,,,Tatsukochi,hejtmy,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15533068,123540,Tokaido,,2015-08-02,,"Petřiny",30,,,,,"Bětka",2,,64,,,,Tatsukochi,hejtmy,1,,77,,,,,Jana,3,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15538372,84876,"The Castles of Burgundy",,2015-08-02,,"Petřiny",60,,,"Got two rules wrong again. The ship and changing the of the first player and the number of silverings received after selling goods.",,"Bětka",2,,178,,,,Tatsukochi,hejtmy,1,,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15540231,146652,"Legendary Encounters: An Alien Deck Building Game",,2015-08-03,,"Petřiny",45,,,"Lost to the third objective. Striked to death.",,"Bětka",2,,,,,,Tatsukochi,hejtmy,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15560192,124742,"Android: Netrunner",,2015-08-05,,Nižbor,60,,,"NBN for the win!",,"Bětka",2,,3,,,,Tatsukochi,hejtmy,1,,7,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15573608,2511,"Sherlock Holmes Consulting Detective",,2015-08-06,,"Šumava",210,,,"Epic solving case number five. Dammed coded message. Solved it hundered percent and scored 40 points. Visited almost everybody in town though. Thirteen more locations than Holmes .",,Jana,2,,,,,,Tatsukochi,hejtmy,1,,,,,,,"Bětka",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15576206,150376,"Dead of Winter: A Crossroads Game",,2015-08-06,,"Šumava",140,,,"S Janinými příbuznými. Šlo to i s lámanou angličtinou. Do hry vstupovalo grilování skvělého domácího masa. Po obětování několika hráčů se zadařilo hru dohrát, vyhrát!",,Jana,2,,,,,,Tatsukochi,hejtmy,1,,,,,,,,4,,,,,,,,5,,,,,,,"Bětka",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15576213,84876,"The Castles of Burgundy",,2015-08-01,,"Petřiny",60,,,,,"Bětka",2,,163,,,,Tatsukochi,hejtmy,1,,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15580072,2511,"Sherlock Holmes Consulting Detective",,2014-12-30,,Nižbor,210,,,"Horrifying case number three. I thought I solved it in the first half an hour but we continued to search for clues. Turned out I was right, but nevertheless we didn't get half the questions right.",,Echy,2,,,,,,Tatsukochi,hejtmy,1,,,,,,,Jana,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15584764,30549,Pandemic,,2015-08-08,,"Šumava",45,,,"Won with 7 outbreaks. Close one",Tatsukochi,hejtmy,,,,,,,,"Bětka",,,,,,,,Jana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15588960,2511,"Sherlock Holmes Consulting Detective",,2015-08-08,,"Šumava",180,,,"Solved the lion stuff. Got almost everything right, but the final conclusions were a bit jumpy. Got totally distracted by s different case and visited half the London. Scored. Meager 15 points in the end.",Tatsukochi,hejtmy,2,,,,,,,"Bětka",1,,,,,,,Jana,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15595191,70919,Takenoko,,2015-08-08,,Nižbor,40,,,,,Echy,,,,,,,Tatsukochi,hejtmy,,,,,,1,,"Bětka",,,,,,,,Ester,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15595972,30549,Pandemic,,2015-08-09,,Nižbor,60,,,"Clean win. Everything went smoothly. Only two outbreaks, five cards left in the deck.",,"Bětka",2,,,,,,,Ester,4,,,,,,Tatsukochi,hejtmy,1,,,,,,,Echy,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15597625,84876,"The Castles of Burgundy",,2015-08-09,,Nižbor,90,,,,,"Bětka",2,,169,,,,Tatsukochi,hejtmy,1,,212,,,1,,Ester,4,,192,1,,,,Echy,3,,209,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15603637,84876,"The Castles of Burgundy",,2015-08-09,,Nižbor,90,,,,,"Bětka",2,,201,,,,,Ester,4,,180,,,,Tatsukochi,hejtmy,1,,227,,,,,Echy,3,,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15657240,124742,"Android: Netrunner",,2015-08-15,,Nižbor,80,,,,,Sam,2,,6,1,,,Tatsukochi,hejtmy,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15657247,124742,"Android: Netrunner",,2015-08-15,,Nižbor,90,,,,,"Matěj",2,,,1,,,Tatsukochi,hejtmy,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15658168,146652,"Legendary Encounters: An Alien Deck Building Game",,2015-08-15,,Nižbor,45,,,"Five player Aliens scenario felt just like the movie. We were all killed before even reaching the hive.",,"Matěj",2,,,,,,Tatsukochi,hejtmy,1,,,,,,,Echy,4,,,,,,,Ester,5,,,,,,,"Bětka",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15658449,146652,"Legendary Encounters: An Alien Deck Building Game",,2015-08-15,,Nižbor,120,,,"Played the first scenario this time. Won without much hardship. Finnished at half past four in the morning though.",,"Matěj",2,,,,,,Tatsukochi,hejtmy,1,,,,,,,Echy,4,,,,,,,Ester,5,,,,,,,"Bětka",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15669226,30549,Pandemic,,2015-08-16,,Nižbor,45,,,"Pandemic easy thing.",,"Matěj",2,,,,,,Tatsukochi,hejtmy,1,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15669254,30549,Pandemic,,2015-08-16,,Nižbor,60,,,"Matěj se stal bioterroristou a totálně zničil jižní a severní Ameriku. Lost!",,"Matěj",2,,,,,,,,4,,,,,,Tatsukochi,hejtmy,1,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15669383,124742,"Android: Netrunner",,2015-08-16,,Nižbor,45,,,"Jinteki criminal.",,"Matěj",2,,,,,,Tatsukochi,hejtmy,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15669388,124742,"Android: Netrunner",,2015-08-16,,Nižbor,45,,,"Criminal Jinteki.",,"Matěj",2,,,,,,Tatsukochi,hejtmy,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15669435,142079,"Space Cadets: Dice Duel",,2015-08-16,,Nižbor,,,,,,,7,,,,,,,"Matěj",2,,,,,,Tatsukochi,hejtmy,1,,,,,,,Echy,4,,,,,,,Sam,6,,,,,,,Ester,5,,,,,,,"Bětka",3,,,,,,,,8,,,,,
15669438,142079,"Space Cadets: Dice Duel",,2015-08-16,,Nižbor,,,,,,"Matěj",2,,,,,,Tatsukochi,hejtmy,1,,,,,,,Echy,4,,,,,,,Sam,6,,,,,,,Ester,5,,,,,,,"Bětka",3,,,,,,,,,,,,,,,,,,,,,
15674522,150376,"Dead of Winter: A Crossroads Game",,2015-08-16,,Nižbor,90,,,,,Echy,2,,,,,,,Sam,4,,,,,,Tatsukochi,hejtmy,1,,,,,,,"Matěj",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15675877,124742,"Android: Netrunner",,2015-08-16,,Nižbor,60,,,"NBN lost to chaos.",,"Matěj",2,,7,,,,Tatsukochi,hejtmy,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15676932,84876,"The Castles of Burgundy",,2015-08-16,,Nižbor,90,,,,,"Bětka",2,,,,,,,Echy,1,,,,,1,,Ester,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15677088,124742,"Android: Netrunner",,2015-08-16,,Nižbor,60,,,"Tight last two turns. Ran into Archer two times, got broke by tolbooth, but scored last two points in the last possible run.",,Echy,2,,5,,,,Tatsukochi,hejtmy,1,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15679444,124742,"Android: Netrunner",,2015-08-16,,Nižbor,30,,,,,Ester,2,,3,,,,Tatsukochi,hejtmy,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15679448,124742,"Android: Netrunner",,2015-08-16,,Nižbor,45,,,"Jinteki could not bring me to the end. Stole last agenda with only five cards left.",,Ester,2,,4,,,,Tatsukochi,hejtmy,1,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15789925,124742,"Android: Netrunner",,2015-08-28,,"Petřiny",60,,,"NBN síla.",,"Bětka",2,,0,,,,Tatsukochi,hejtmy,1,,8,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15789929,146652,"Legendary Encounters: An Alien Deck Building Game",,2015-08-28,,"Petřiny",60,,,"Custom scenario win!",,"Bětka",2,,,,,,Tatsukochi,hejtmy,1,,,,,,,Jana,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15865548,63888,Innovation,,2015-09-05,,Nižbor,60,,,,,"Bětka",2,,4,,,,Tatsukochi,hejtmy,1,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15865552,63888,Innovation,,2015-09-05,,Nižbor,60,,,,,"Bětka",2,,6,,,,Tatsukochi,hejtmy,1,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15869836,63888,Innovation,,2015-09-06,,Nižbor,60,,,,,"Bětka",2,,6,,,,Tatsukochi,hejtmy,1,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15876815,40692,"Small World",,2015-09-06,,Nižbor,80,,,,Tatsukochi,hejtmy,,,75,,,,,"Bětka",,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15876823,156714,"Doomtown: Reloaded",,2015-09-06,,Nižbor,45,,,,,"Bětka",2,,,,,,Tatsukochi,hejtmy,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15876830,156714,"Doomtown: Reloaded",,2015-09-06,,Nižbor,50,,,,,"Bětka",2,,,,,,Tatsukochi,hejtmy,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15882262,2653,"Survive: Escape from Atlantis!",,2015-09-06,,"Petřiny",60,,,,,"Bětka",2,,20,,,,,Ester,4,,18,,,,Tatsukochi,hejtmy,1,,17,,,,,Echy,3,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15897377,908,"Tally Ho!",,2015-09-08,,"Petřiny",25,,,,,"Bětka",2,Animals,68,,,,Tatsukochi,hejtmy,1,Hunters,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15897383,908,"Tally Ho!",,2015-09-08,,,35,,,,,"Bětka",2,Hunters,50,,,,Tatsukochi,hejtmy,1,Animals,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16051187,37046,"Ghost Stories",,2015-09-26,,"Petřiny",80,,,"First game and first win",,"Bětka",2,,30,,,,Tatsukochi,hejtmy,1,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16074043,174570,"Legendary Encounters: A Predator Deck Building Game",,2015-09-28,,"Petřiny",50,,,,,"Bětka",2,,,,,,Tatsukochi,hejtmy,1,,,,,,,Bertík,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16133132,161970,Alchemists,,2015-10-04,,"Petřiny",120,,,,,"Bětka",2,,38,,,,Tatsukochi,hejtmy,1,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
